1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_53.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_54.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_55.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_56.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_57.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_58.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_59.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_60.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_61.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_62.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_63.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_64.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_65.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_66.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_67.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_68.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_69.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_70.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_71.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_72.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_73.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_74.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_75.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_76.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_77.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_78.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_79.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_80.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_81.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_82.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_83.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_84.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_85.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_86.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_87.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_88.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_90.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_91.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_93.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_94.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_95.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_96.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_97.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_98.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_99.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_100.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_101.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_102.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_103.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_104.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_105.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_107.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_108.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_109.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_110.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_114.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_115.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_116.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_117.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_118.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_119.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_120.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_121.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_122.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_123.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_124.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_125.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_126.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_127.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_128.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_129.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_130.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_131.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_132.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_133.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_134.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_135.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_136.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_137.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_139.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_140.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_141.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_143.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_144.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_146.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_147.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_149.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_150.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_151.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_152.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_153.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_154.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_155.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_156.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_157.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_158.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_159.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_160.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_161.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_163.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_165.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_166.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_167.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_168.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_169.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_170.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_171.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_172.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_173.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_174.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_175.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_176.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_177.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_178.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_179.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_180.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_181.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_182.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_183.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_184.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_185.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_186.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_187.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_190.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_191.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_192.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_193.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_194.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_195.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_196.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_197.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_198.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_199.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_200.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_201.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_202.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_203.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_204.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_205.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_206.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_207.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_208.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_209.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_210.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_211.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_214.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_215.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_216.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_217.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_218.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_219.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_220.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_221.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_222.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_225.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_226.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_227.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_228.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_229.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_230.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_231.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_232.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_233.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_234.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_235.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_236.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_237.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_238.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_239.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_240.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_241.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_242.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_243.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_244.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_245.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_246.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_247.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_248.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_249.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_250.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_251.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_252.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_254.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_255.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_256.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_257.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_258.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_259.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_260.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_261.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_262.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_263.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_268.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_269.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_270.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_271.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_272.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_273.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_274.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_275.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_276.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_277.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_278.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_279.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_280.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_281.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_282.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_283.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_284.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_285.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_286.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_287.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_288.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_290.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_291.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_293.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_294.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_295.cf32,0
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_297.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_298.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_300.cf32,1
1645433807.48_raw_ulf406025000_dlf1544185000_gain65_inputsr1500000_outputsr37500_301.cf32,0
